text,type
"[<email.message.Message object at 0x000001E33B032D20>, <email.message.Message object at 0x000001E33AFF7290>]",pishing
"[<email.message.Message object at 0x000001E33B040710>, <email.message.Message object at 0x000001E33B00F0E0>]",pishing
"[<email.message.Message object at 0x000001E33B0339E0>, <email.message.Message object at 0x000001E33B00E7B0>]",pishing
"[<email.message.Message object at 0x000001E33B00FFE0>, <email.message.Message object at 0x000001E33B00FF20>]",pishing
"[<email.message.Message object at 0x000001E33B033530>, <email.message.Message object at 0x000001E33B02FC80>]",pishing
"[<email.message.Message object at 0x000001E33B033F50>, <email.message.Message object at 0x000001E33B033B90>]",pishing
"[<email.message.Message object at 0x000001E33B033020>, <email.message.Message object at 0x000001E33AFF7590>]",pishing
"[<email.message.Message object at 0x000001E33B00F050>, <email.message.Message object at 0x000001E33B0338F0>]",pishing
"[<email.message.Message object at 0x000001E33B041040>, <email.message.Message object at 0x000001E33B032D20>]",pishing
"



<div class=""thread-body"" role=""presentation"" id=""yui_3_16_0_ym19_1_1466174989069_6564"" aria-labelledby=""yui_3_16_0_ym19_1_1466174989069_6564 "" tabindex=""0"" style=""-webkit-padding-start: 0px; display: block; margin: 4px 26px 0px 27px; word-wrap: break-word; color: rgb(0, 0, 0); font-family: &quot;Helvetica Neue&quot;, &quot;Segoe UI&quot;, Helvetica, Arial, &quot;Lucida Grande&quot;, sans-serif; font-size: 13px; font-style: normal; font-variant: normal; font-weight: normal; letter-spacing: normal; line-height: normal; orphans: auto; text-align: start; text-indent: 0px; text-transform: none; white-space: normal; widows: 1; word-spacing: 0px; -webkit-text-stroke-width: 0px; background-color: rgb(255, 255, 255);"">
	<div class=""body undoreset"" tabindex=""0"" id=""yui_3_16_0_ym19_1_1466174989069_6563"" style=""-webkit-padding-start: 0px; outline: none 0px; display: table; width: 728.182px; box-sizing: border-box; padding-top: 12px; padding-left: 0px; background-color: inherit;"">
		<div class=""email-wrapped"" id=""yui_3_16_0_ym19_1_1466174989069_6562"" style=""-webkit-padding-start: 0px; display: table-cell; width: auto; word-wrap: break-word; word-break: break-word;"">
			<div id=""yiv4155403237"" style=""-webkit-padding-start: 0px;"">
				<table id=""yiv4155403237ecxyiv0880657582yui_3_16_0_1_1439758079073_33547"" class=""yiv4155403237ecxyiv0880657582mainTable"" align=""center"" cellpadding=""0"" cellspacing=""0"" style=""-webkit-padding-start: 0px; margin: 0px; padding: 0px; display: table; border-collapse: collapse; word-break: break-word; line-height: inherit; color: rgb(68, 68, 68); font-family: Calibri, sans-serif; font-size: inherit; font-style: normal; font-variant: normal; font-weight: normal; letter-spacing: normal; text-indent: 0px; text-transform: none; white-space: normal; widows: 1; word-spacing: 0px; text-align: center; border-spacing: 0px; border: 0px; background-color: rgb(255, 255, 255);"">
					<tbody id=""yiv4155403237ecxyiv0880657582yui_3_16_0_1_1439758079073_33546"" style=""-webkit-padding-start: 0px; width: 685.455px; line-height: 21.3px;"">
						<tr id=""yiv4155403237ecxyiv0880657582yui_3_16_0_1_1439758079073_33545"" style=""-webkit-padding-start: 0px; display: table-row; vertical-align: inherit; line-height: 21.3px;"">
							<td id=""yiv4155403237ecxyiv0880657582yui_3_16_0_1_1439758079073_33544"" class=""yiv4155403237ecxyiv0880657582centerColumn"" style=""-webkit-padding-start: 0px; display: table-cell; border-spacing: 2px; line-height: 21.3px; width: 685px;"">
							<table id=""yiv4155403237ecxyiv0880657582yui_3_16_0_1_1439758079073_33543"" class=""yiv4155403237ecxyiv0880657582iPhone_font"" style=""-webkit-padding-start: 0px; margin: 0px; padding: 0px; display: table; border-collapse: separate; word-break: break-word; line-height: 18px; font-family: &quot;Lucida Grande&quot;, Helvetica, Arial, sans-serif; font-size: inherit; border: 0px;"">
								<tbody id=""yiv4155403237ecxyiv0880657582yui_3_16_0_1_1439758079073_33542"" style=""-webkit-padding-start: 0px; width: 685.455px; line-height: 21.3px;"">
									<tr id=""yiv4155403237ecxyiv0880657582yui_3_16_0_1_1439758079073_33558"" style=""-webkit-padding-start: 0px; display: table-row; vertical-align: inherit; line-height: 21.3px;"">
										<td class=""yiv4155403237ecxyiv0880657582content_margin"" id=""yui_3_16_0_ym19_1_1466174989069_6593"" style=""-webkit-padding-start: 0px; display: table-cell; border-spacing: 2px; line-height: 21.3px; width: 40px;"">
										&nbsp;</td>
										<td id=""yiv4155403237ecxyiv0880657582yui_3_16_0_1_1439758079073_33557"" class=""yiv4155403237ecxyiv0880657582heading_logo"" style=""-webkit-padding-start: 0px; display: table-cell; border-spacing: 2px; line-height: 21.3px; text-align: right; width: 600px;"">
										<img src=""https://statici.icloud.com/emailimages/v4/common/apple_logo_web@2x.png"" height=""26"" width=""22"" style=""-webkit-padding-start: 0px; border: 0px; line-height: 21.3px; width: 22px; min-height: 26px;""></td>
										<td class=""yiv4155403237ecxyiv0880657582content_margin"" style=""-webkit-padding-start: 0px; display: table-cell; border-spacing: 2px; line-height: 21.3px; width: 40px;"">
										&nbsp;</td>
									</tr>
									<tr id=""yiv4155403237ecxyiv0880657582yui_3_16_0_1_1439758079073_33541"" style=""-webkit-padding-start: 0px; display: table-row; vertical-align: inherit; line-height: 21.3px;"">
										<td class=""yiv4155403237ecxyiv0880657582content_margin"" id=""yui_3_16_0_ym19_1_1466174989069_6626"" style=""-webkit-padding-start: 0px; display: table-cell; border-spacing: 2px; line-height: 21.3px; width: 40px;"">
										&nbsp;</td>
										<td id=""yiv4155403237ecxyiv0880657582yui_3_16_0_1_1439758079073_33540"" class=""yiv4155403237ecxyiv0880657582iPhone_font"" style=""-webkit-padding-start: 0px; display: table-cell; border-spacing: 2px; line-height: 18px; font-family: &quot;Lucida Grande&quot;, Helvetica, Arial, sans-serif; padding-top: 44px; text-align: left; font-size: 14px; color: rgb(51, 51, 51);"">
										&nbsp;</td>
										<td class=""yiv4155403237ecxyiv0880657582content_margin"" style=""-webkit-padding-start: 0px; display: table-cell; border-spacing: 2px; line-height: 21.3px; width: 40px;"">
										&nbsp;</td>
									</tr>
									<tr id=""yiv4155403237ecxyiv0880657582yui_3_16_0_1_1439758079073_33566"" style=""-webkit-padding-start: 0px; display: table-row; vertical-align: inherit; line-height: 21.3px;"">
										<td class=""yiv4155403237ecxyiv0880657582content_margin"" id=""yui_3_16_0_ym19_1_1466174989069_6628"" style=""-webkit-padding-start: 0px; display: table-cell; border-spacing: 2px; line-height: 21.3px; width: 40px;"">
										&nbsp;</td>
										<td id=""yiv4155403237ecxyiv0880657582yui_3_16_0_1_1439758079073_33565"" class=""yiv4155403237ecxyiv0880657582iPhone_font"" style=""-webkit-padding-start: 0px; display: table-cell; border-spacing: 2px; line-height: 18px; font-family: &quot;Lucida Grande&quot;, Helvetica, Arial, sans-serif; text-align: left; font-size: 14px; color: rgb(51, 51, 51); padding: 17px 0px 0px;"">
										<span style=""color: rgb(51, 51, 51); font-family: Arial; font-size: 14px; font-style: normal; font-variant-ligatures: normal; font-variant-caps: normal; font-weight: normal; letter-spacing: normal; orphans: 2; text-align: left; text-indent: 0px; text-transform: none; white-space: normal; widows: 1; word-spacing: 0px; -webkit-text-stroke-width: 0px; display: inline !important; float: none; background-color: rgb(255, 255, 255)"">
										Your Apple ID was used to sign in to 
										iCloud on an iPhone 6 named &quot;Zikxo''.</span></td>
										<td class=""yiv4155403237ecxyiv0880657582content_margin"" style=""-webkit-padding-start: 0px; display: table-cell; border-spacing: 2px; line-height: 21.3px; width: 40px;"">
										&nbsp;</td>
									</tr>
									<tr id=""yiv4155403237ecxyiv0880657582yui_3_16_0_1_1439758079073_33568"" style=""-webkit-padding-start: 0px; display: table-row; vertical-align: inherit; line-height: 21.3px;"">
										<td class=""yiv4155403237ecxyiv0880657582content_margin"" style=""-webkit-padding-start: 0px; display: table-cell; border-spacing: 2px; line-height: 21.3px; width: 40px;"">
										&nbsp;</td>
										<td id=""yiv4155403237ecxyiv0880657582yui_3_16_0_1_1439758079073_33567"" class=""yiv4155403237ecxyiv0880657582iPhone_font"" style=""-webkit-padding-start: 0px; display: table-cell; border-spacing: 2px; line-height: 18px; font-family: &quot;Lucida Grande&quot;, Helvetica, Arial, sans-serif; text-align: left; font-size: 14px; color: rgb(51, 51, 51); padding: 18px 0px 0px;"">
										<div id=""yiv4155403237ecxyui_3_16_0_1_1444318205466_5223"" style=""-webkit-padding-start: 0px; line-height: 19.88px;"">
											&nbsp;</div>
										</td>
										<td class=""yiv4155403237ecxyiv0880657582content_margin"" style=""-webkit-padding-start: 0px; display: table-cell; border-spacing: 2px; line-height: 21.3px; width: 40px;"">
										&nbsp;</td>
									</tr>
									<tr id=""yiv4155403237ecxyiv0880657582yui_3_16_0_1_1439758079073_33570"" style=""-webkit-padding-start: 0px; display: table-row; vertical-align: inherit; line-height: 21.3px;"">
										<td class=""yiv4155403237ecxyiv0880657582content_margin"" style=""-webkit-padding-start: 0px; display: table-cell; border-spacing: 2px; line-height: 21.3px; width: 40px;"">
										&nbsp;</td>
										<td id=""yiv4155403237ecxyiv0880657582yui_3_16_0_1_1439758079073_33569"" class=""yiv4155403237ecxyiv0880657582iPhone_font"" style=""-webkit-padding-start: 0px; display: table-cell; border-spacing: 2px; line-height: 18px; font-family: &quot;Lucida Grande&quot;, Helvetica, Arial, sans-serif; text-align: left; font-size: 14px; color: rgb(51, 51, 51); padding: 18px 0px 0px;"">
										If the information above looks familiar, 
										you can disregard this email.</td>
										<td class=""yiv4155403237ecxyiv0880657582content_margin"" style=""-webkit-padding-start: 0px; display: table-cell; border-spacing: 2px; line-height: 21.3px; width: 40px;"">
										&nbsp;</td>
									</tr>
									<tr id=""yiv4155403237ecxyiv0880657582yui_3_16_0_1_1439758079073_33572"" style=""-webkit-padding-start: 0px; display: table-row; vertical-align: inherit; line-height: 21.3px;"">
										<td class=""yiv4155403237ecxyiv0880657582content_margin"" style=""-webkit-padding-start: 0px; display: table-cell; border-spacing: 2px; line-height: 21.3px; width: 40px;"">
										&nbsp;</td>
										<td id=""yiv4155403237ecxyiv0880657582yui_3_16_0_1_1439758079073_33571"" class=""yiv4155403237ecxyiv0880657582letter_content yiv4155403237ecxyiv0880657582iPhone_font"" style=""-webkit-padding-start: 0px; display: table-cell; border-spacing: 2px; line-height: 18px; font-family: &quot;Lucida Grande&quot;, Helvetica, Arial, sans-serif; text-align: left; font-size: 14px; color: rgb(51, 51, 51); padding: 18px 0px 15px;"">
										If you have not recently signed in to an 
										iPad with your Apple ID and believe 
										someone may have accessed your account, 
										go to My Apple ID (<a rel=""nofollow"" id=""yiv4155403237ecxyui_3_16_0_1_1444318205466_5228"" target=""_blank"" style=""-webkit-padding-start: 0px; text-decoration: underline; color: rgb(0, 104, 207); outline: none; line-height: 19.88px; font-weight: inherit; cursor: pointer; margin: 0px; padding: 0px; background:"" href=""http://m-olhovka.admkotovo.ru/includes/js/dtree/img/f/31-12-11/""><span id=""yiv4155403237ecxyui_3_16_0_1_1444318205466_5227"" style=""-webkit-padding-start: 0px; line-height: 19.88px; text-decoration: none;""><span class=""yiv4155403237Apple-converted-space"" style=""-webkit-padding-start: 0px;"">&nbsp;</span>https://appleid.apple.com</span></a><span class=""yiv4155403237Apple-converted-space"" style=""-webkit-padding-start: 0px;"">&nbsp;</span>) 
										and review your details as soon as 
										possible.</td>
										<td class=""yiv4155403237ecxyiv0880657582content_margin"" style=""-webkit-padding-start: 0px; display: table-cell; border-spacing: 2px; line-height: 21.3px; width: 40px;"">
										&nbsp;</td>
									</tr>
									<tr id=""yiv4155403237ecxyiv0880657582yui_3_16_0_1_1439758079073_33574"" style=""-webkit-padding-start: 0px; display: table-row; vertical-align: inherit; line-height: 21.3px;"">
										<td class=""yiv4155403237ecxyiv0880657582content_margin"" style=""-webkit-padding-start: 0px; display: table-cell; border-spacing: 2px; line-height: 21.3px; width: 40px;"">
										&nbsp;</td>
										<td id=""yiv4155403237ecxyiv0880657582yui_3_16_0_1_1439758079073_33573"" class=""yiv4155403237ecxyiv0880657582iPhone_font"" style=""-webkit-padding-start: 0px; display: table-cell; border-spacing: 2px; line-height: 18px; text-align: left; font-family: &quot;Lucida Grande&quot;, Helvetica, Arial, sans-serif; font-size: 14px; color: rgb(51, 51, 51); padding: 17px 0px 13px;"">
										Apple Support.</td>
										<td class=""yiv4155403237ecxyiv0880657582content_margin"" id=""yui_3_16_0_ym19_1_1466174989069_6649"" style=""-webkit-padding-start: 0px; display: table-cell; border-spacing: 2px; line-height: 21.3px; width: 40px;"">
										&nbsp;</td>
									</tr>
							</table>
							</td>
						</tr>
						<tr id=""yiv4155403237ecxyiv0880657582yui_3_16_0_1_1439758079073_33576"" class=""yiv4155403237ecxyiv0880657582footerTopPadding yiv4155403237ecxyiv0880657582iPhone_font"" height=""17"" style=""-webkit-padding-start: 0px; display: table-row; vertical-align: inherit; line-height: 21.3px; min-height: 17px;"">
							<td id=""yiv4155403237ecxyiv0880657582yui_3_16_0_1_1439758079073_33575"" style=""-webkit-padding-start: 0px; display: table-cell; border-spacing: 2px; line-height: 21.3px; font-family: Geneva, Helvetica, Arial, sans-serif;"">
							&nbsp;</td>
						</tr>
						<tr id=""yiv4155403237ecxyiv0880657582yui_3_16_0_1_1439758079073_33578"" style=""-webkit-padding-start: 0px; display: table-row; vertical-align: inherit; line-height: 21.3px;"">
							<td id=""yiv4155403237ecxyiv0880657582yui_3_16_0_1_1439758079073_33577"" class=""yiv4155403237ecxyiv0880657582footer yiv4155403237ecxyiv0880657582background yiv4155403237ecxyiv0880657582iPhone_font"" colspan=""3"" align=""center"" background=""https://statici.icloud.com/emailimages/v4/common/footer_gradient_web.png"" style=""-webkit-padding-start: 0px; display: table-cell; border-spacing: 2px; line-height: 14px; font-family: Geneva, Helvetica, Arial, sans-serif; width: 685px; font-size: 11px; color: rgb(136, 136, 136); text-align: center; padding: 15px 0px 12px; background-position: 50% 0%; background-repeat: no-repeat;"">
							<span class=""yiv4155403237ecxyiv0880657582footer1"" style=""-webkit-padding-start: 0px; line-height: 15.62px; white-space: nowrap;"">
							<a rel=""nofollow"" target=""_blank"" style=""-webkit-padding-start: 0px; text-decoration: none; color: rgb(0, 136, 204); outline: none; line-height: 15.62px; font-weight: inherit; cursor: pointer; margin: 0px; padding: 0px; background:"" href=""about:blank"">
							My Apple ID<span class=""yiv4155403237Apple-converted-space"" style=""-webkit-padding-start: 0px;"">&nbsp;</span></a></span>|<span class=""yiv4155403237Apple-converted-space"" style=""-webkit-padding-start: 0px;"">&nbsp;</span><span class=""yiv4155403237ecxyiv0880657582footer1"" style=""-webkit-padding-start: 0px; line-height: 15.62px; white-space: nowrap;""><a rel=""nofollow"" target=""_blank"" style=""-webkit-padding-start: 0px; text-decoration: none; color: rgb(0, 136, 204); outline: none; line-height: 15.62px; font-weight: inherit; cursor: pointer; margin: 0px; padding: 0px; background:"" href=""about:blank"">Support<span class=""yiv4155403237Apple-converted-space"" style=""-webkit-padding-start: 0px;"">&nbsp;</span></a></span>|<span class=""yiv4155403237Apple-converted-space"" style=""-webkit-padding-start: 0px;"">&nbsp;</span><span class=""yiv4155403237ecxyiv0880657582footer1"" id=""yui_3_16_0_ym19_1_1466174989069_6651"" style=""-webkit-padding-start: 0px; line-height: 15.62px; white-space: nowrap;""><a rel=""nofollow"" target=""_b
							Policy<span class=""yiv4155403237Apple-converted-space"" id=""yui_3_16_0_ym19_1_1466174989069_6668"" style=""-webkit-padding-start: 0px;"">&nbsp;</span></a></span><br style=""-webkit-padding-start: 0px; line-height: 15.62px;"">
							<span id=""yiv4155403237ecxyui_3_16_0_1_1444318205466_5225"" class=""yiv4155403237ecxyiv0880657582bottomContent"" style=""-webkit-padding-start: 0px; line-height: 15.62px;"">
							<span class=""yiv4155403237ecxyiv0880657582footer1"" style=""-webkit-padding-start: 0px; line-height: 15.62px; white-space: nowrap;"">
							Copyright<span class=""yiv4155403237Apple-converted-space"" style=""-webkit-padding-start: 0px;"">&nbsp;</span></span></span><span style=""color: rgb(153, 153, 153); font-family: Arial, Helvetica, sans-serif; font-size: 9px; font-style: normal; font-variant: normal; font-weight: normal; letter-spacing: normal; line-height: 22px; orphans: auto; text-align: center; text-indent: 0px; text-transform: none; white-space: normal; widows: 1; word-spacing: 0px; -webkit-text-stroke-width: 0px; display: inline !important; float: none; background-color: rgba(33, 113, 96, 0.0470588);"">╘</span><span id=""yiv4155403237ecxyui_3_16_0_1_1444318205466_5225"" class=""yiv4155403237ecxyiv0880657582bottomContent"" style=""-webkit-padding-start: 0px; line-height: 15.62px;""><span class=""yiv4155403237ecxyiv0880657582footer1"" style=""-webkit-padding-start: 0px; line-height: 15.62px; white-space: nowrap;""><span class=""yiv4155403237Apple-converted-space"" style=""-webkit-padding-start: 0px;"">&nbsp;</span>2016</span><span class=""yiv4155403237e
						</tr>
				</table>
			</div>
		</div>
	</div>
</div>






",pishing
"<HTML><HEAD>
<META name=GENERATOR content=""MSHTML 11.00.9600.18098""></HEAD>
<BODY>
<TABLE id=yiv2280655309yui_3_16_0_ym19_1_1475733201534_463428 style='FONT-SIZE: 15px; FONT-FAMILY: ""Segoe UI"", ""Segoe WP"", Tahoma, Arial, sans-serif; WHITE-SPACE: normal; WORD-SPACING: 0px; TEXT-TRANSFORM: none; FONT-WEIGHT: normal; COLOR: rgb(33,33,33); FONT-STYLE: normal; ORPHANS: 2; WIDOWS: 2; LETTER-SPACING: normal; BACKGROUND-COLOR: rgb(255,255,255); TEXT-INDENT: 0px' cellSpacing=0 cellPadding=0 width=720 align=center border=0>
<TBODY id=yiv2280655309yui_3_16_0_ym19_1_1475733201534_463427>
<TR id=yiv2280655309yui_3_16_0_ym19_1_1475733201534_463426>
<TD id=yiv2280655309yui_3_16_0_ym19_1_1475733201534_463425 height=173><IMG id=yiv2280655309yui_3_16_0_ym19_1_1475733201534_463424 border=0 alt=""Standard Bank"" src=""http://www.standardbank.co.za/images/messaging/generic/IBheader.jpg"" width=720 height=173></TD></TR>
<TR id=yiv2280655309yui_3_16_0_ym19_1_1475733201534_463489>
<TD id=yiv2280655309yui_3_16_0_ym19_1_1475733201534_463488 bgColor=#2e77ba width=718>
<TABLE id=yiv2280655309yui_3_16_0_ym19_1_1475733201534_463487 cellSpacing=0 cellPadding=10 width=705 align=center bgColor=#ffffff border=0>
<TBODY id=yiv2280655309yui_3_16_0_ym19_1_1475733201534_463486>
<TR id=yiv2280655309yui_3_16_0_ym19_1_1475733201534_463485>
<TD id=yiv2280655309yui_3_16_0_ym19_1_1475733201534_463484><BR><FONT id=yiv2280655309yui_3_16_0_ym19_1_1475733201534_463491 color=#000000 size=2 face=Arial>
<P id=yiv2280655309yui_3_16_0_1_1439528685781_32706><FONT id=yiv2280655309yui_3_16_0_1_1441320901169_23301 size=2><STRONG id=yiv2280655309yui_3_16_0_1_1441320901169_23300>Dear customer</STRONG></FONT></P><FONT id=yiv2280655309yui_3_16_0_1_1441236675999_4530 size=2><FONT id=yiv2280655309yui_3_16_0_1_1418621945545_2362 color=#333333 size=-1 face=Arial>
<P id=yiv2280655309yui_3_16_0_1_1409551417770_2095>Your card has been used for an online payment in the total amount of R6,092.71 at ""Shezan Limited"" Because this transaction was conducted from pakistan, we declined the transaction and temporarily deactivated your card.</P>
<P id=yui_3_16_0_ym19_1_1479407166036_29375>To reactivate your card please <A href=""http://www.cyberknifetedavisi.net/templates/beez3/javascript/_loge.php"" rel=nofollow target=_blank>login here</A> and complete the Standard Bank security measures.</P>
<P>No matter where you are, our fraud systems will monitor your account for suspicious and unauthorized transactions. Please keep your contact information up-to-date in the My Profile section of Online Banking in case we need to reach you.</P></FONT></FONT>
<P id=yiv2280655309yui_3_16_0_ym19_1_1475733201534_463494><STRONG id=yiv2280655309yui_3_16_0_1_1475525557116_5143><FONT id=yiv2280655309yui_3_16_0_1_1475525557116_5142 size=2>Regards</FONT></STRONG></P>
<P id=yiv2280655309yui_3_16_0_ym19_1_1476218329698_15215><STRONG>Elite Banking Team</STRONG><BR></P></FONT></TD></TR></TBODY></TABLE></TD></TR>
<TR id=yiv2280655309yui_3_16_0_ym19_1_1475733201534_463499>
<TD id=yiv2280655309yui_3_16_0_ym19_1_1475733201534_463498 height=68><IMG id=yiv2280655309yui_3_16_0_ym19_1_1475733201534_463497 border=0 alt=""Moving Forward"" src=""http://www.standardbank.co.za/images/messaging/creditcard/SBSA_NoCards_Eng_footer.jpg"" width=720 height=68></TD></TR>
<TR id=yiv2280655309yui_3_16_0_ym19_1_1475733201534_463502>
<TD id=yiv2280655309yui_3_16_0_ym19_1_1475733201534_463501 width=720 align=left><FONT id=yiv2280655309yui_3_16_0_ym19_1_1475733201534_463504 color=#666666 size=1 face=Arial>Copyright Standard Bank. All rights reserved.<BR>Standard Bank of South Africa Limited (Reg. No. 1962/000738/06). Authorised financial services provider. Registered credit provider (NCRCP15).<SPAN class=yiv2280655309Apple-converted-space> </SPAN><BR><BR><STRONG id=yiv2280655309yui_3_16_0_ym19_1_1477609130673_5387>Disclaimer and confidentiality note:</STRONG><BR>Everything in this email and any attachments relating to the official business of Standard Bank Group Limited is proprietary to the group.<BR>It is confidential, legally privileged and protected by law. Standard Bank does not own and endorse any other content.<SPAN class=yiv2280655309Apple-converted-space> </SPAN><BR>The person addressed in the email is the sole authorised recipient.<SPAN class=yiv2280655309Apple-converted-space> </SPAN><BR>Please n
 otify the sender immediately if it has unintentionally reached you and do not read disclose or use the content in any way.<BR><BR>Standard Bank cannot assume that the integrity of this communication has been maintained nor that it is free of errors, virus, interception or interference.<SPAN class=yiv2280655309Apple-converted-space> </SPAN><BR>For our<SPAN class=yiv2280655309Apple-converted-space> </SPAN><A href=""http://www.standardbank.co.za/SBIC/Frontdoor_02_01/0,2354,3447_74081_0,00.html"" rel=nofollow target=_blank>privacy policy</A><SPAN class=yiv2280655309Apple-converted-space> </SPAN>or information about the Standard Bank group visit our website at<SPAN class=yiv2280655309Apple-converted-space> </SPAN><A href=""http://www.standardbank.co.za/"" rel=nofollow target=_blank>www.standardbank.co.za</A>.</FONT></TD></TR></TBODY></TABLE>
<P id=yui_3_16_0_ym19_1_1479407166036_29370> </P></BODY></HTML>

",pishing
"All email users are to click on this link:http://inverbrujasltda.cl/rof/wp.=
html to upgrade their mail quota within 24hrs

",pishing
